Trial,location,planting date,harvest date,latitude,longitude
ARS-SRPN-2000-CLOVIS-IRRIGATED,"Clovis, NM", 1999-01-01, 2000-12-31, 34.497241, -103.294978
ARS-SRPN-2000-BUSHLAND,"Bushland, TX", 1999-01-01, 2000-12-31, 35.192, -102.06464
ARS-SRPN-2000-BUSHLAND-IRRIGATED,"Bushland, TX", 1999-01-01, 2000-12-31, 35.192, -102.06464
ARS-SRPN-2000-CHILLICOTHE,"Chillicothe, TX", 1999-01-01, 2000-12-31, 34.25647, -99.51676
ARS-SRPN-2000-MCGREGOR,"McGregor, TX", 1999-01-01, 2000-12-31, 31.44406, -97.40918000000001
ARS-SRPN-2000-STILLWATER,"Stillwater, OK", 1999-01-01, 2000-12-31, 36.101521, -97.069061
ARS-SRPN-2000-GOODWELL,"Goodwell, OK", 1999-01-01, 2000-12-31, 36.594672, -101.630164
ARS-SRPN-2000-LAHOMA,"Lahoma, OK", 1999-01-01, 2000-12-31, 36.388985, -98.091121
ARS-SRPN-2000-MANHATTAN,"Manhattan, KS", 1999-01-01, 2000-12-31, 39.209375, -96.564589
ARS-SRPN-2000-HAYS,"Hays, KS", 1999-01-01, 2000-12-31, 38.878202, -99.33480299999999
ARS-SRPN-2000-COLBY,"Colby, KS", 1999-01-01, 2000-12-31, 39.40152, -100.973696
ARS-SRPN-2000-GARDEN_CITY,"Garden City, KS", 1999-01-01, 2000-12-31, 38.000771, -100.664407
ARS-SRPN-2000-FORT_COLLINS,"Fort Collins, CO", 1999-01-01, 2000-12-31, 40.594597, -105.127416
ARS-SRPN-2000-WALSH,"Walsh, CO", 1999-01-01, 2000-12-31, 37.368042, -102.265146
ARS-SRPN-2000-AKRON,"Akron, CO", 1999-01-01, 2000-12-31, 40.073328, -103.202379
ARS-SRPN-2000-JULESBURG,"Julesburg, CO", 1999-01-01, 2000-12-31, 40.98833, -102.26435
ARS-SRPN-2000-BURLINGTON,"Burlington, CO", 1999-01-01, 2000-12-31, 39.30611, -102.26936
ARS-SRPN-2000-CRAWFORDSVILLE,"Crawfordsville, IA", 1999-01-01, 2000-12-31, 41.20951, -91.551283
ARS-SRPN-2000-COLUMBIA,"Columbia, MO", 1999-01-01, 2000-12-31, 38.894165, -92.274145
ARS-SRPN-2000-ALTUS,"Altus, OK", 1999-01-01, 2000-12-31, 34.663039, -99.280343
ARS-SRPN-2000-FARMINGTON,"Farmington, NM", 1999-01-01, 2000-12-31, 36.740321, -108.178691
ARS-SRPN-2000-LINCOLN,"Lincoln, NE", 1999-01-01, 2000-12-31, 40.865142, -96.823133
ARS-SRPN-2000-PROSPER,"Prosper, TX", 1999-01-01, 2000-12-31, 33.254191, -96.78524
ARS-SRPN-2000-DAKOTA_LAKES,"Dakota Lakes, SD", 1999-01-01, 2000-12-31, 45.006778, -99.96554999999999
ARS-SRPN-2000-WINNER,"Winner, SD", 1999-01-01, 2000-12-31, 43.331763, -99.803286
ARS-SRPN-2000-WICHITA,"Wichita, KS", 1999-01-01, 2000-12-31, 37.651974, -97.25899699999999
ARS-SRPN-2000-WINFIELD,"Winfield, KS", 1999-01-01, 2000-12-31, 37.232126, -96.996334
ARS-SRPN-2000-HUGOTON-B,"Hugoton, KS", 1999-01-01, 2000-12-31, 37.243161, -101.281684
ARS-SRPN-2001-BUSHLAND,"Bushland, TX", 2000-01-01, 2001-12-31, 35.192, -102.06464
ARS-SRPN-2001-BUSHLAND-IRRIGATED,"Bushland, TX", 2000-01-01, 2001-12-31, 35.192, -102.06464
ARS-SRPN-2001-STILLWATER,"Stillwater, OK", 2000-01-01, 2001-12-31, 36.101521, -97.069061
ARS-SRPN-2001-GOODWELL,"Goodwell, OK", 2000-01-01, 2001-12-31, 36.594672, -101.630164
ARS-SRPN-2001-LAHOMA,"Lahoma, OK", 2000-01-01, 2001-12-31, 36.388985, -98.091121
ARS-SRPN-2001-HAYS,"Hays, KS", 2000-01-01, 2001-12-31, 38.878202, -99.33480299999999
ARS-SRPN-2001-FORT_COLLINS,"Fort Collins, CO", 2000-01-01, 2001-12-31, 40.594597, -105.127416
ARS-SRPN-2001-WALSH,"Walsh, CO", 2000-01-01, 2001-12-31, 37.368042, -102.265146
ARS-SRPN-2001-AKRON,"Akron, CO", 2000-01-01, 2001-12-31, 40.073328, -103.202379
ARS-SRPN-2001-JULESBURG,"Julesburg, CO", 2000-01-01, 2001-12-31, 40.98833, -102.26435
ARS-SRPN-2001-BURLINGTON,"Burlington, CO", 2000-01-01, 2001-12-31, 39.30611, -102.26936
ARS-SRPN-2001-COLUMBIA,"Columbia, MO", 2000-01-01, 2001-12-31, 38.894165, -92.274145
ARS-SRPN-2001-ALTUS,"Altus, OK", 2000-01-01, 2001-12-31, 34.663039, -99.280343
ARS-SRPN-2001-WICHITA,"Wichita, KS", 2000-01-01, 2001-12-31, 37.651974, -97.25899699999999
ARS-SRPN-2001-WINFIELD,"Winfield, KS", 2000-01-01, 2001-12-31, 37.232126, -96.996334
ARS-SRPN-2001-SALINA,"Salina, KS", 2000-01-01, 2001-12-31, 38.823673, -97.64211299999999
ARS-SRPN-2001-LAFEYETTE,"Lafayette, IN", 2000-01-01, 2001-12-31, -5, 120
ARS-SRPN-2002-CLAY_CENTER,"Clay Center, NE", 2001-01-01, 2002-12-31, 40.565856, -98.07090700000001
ARS-SRPN-2002-NORTH_PLATTE,"North Platte, NE", 2001-01-01, 2002-12-31, 41.102555, -100.74907
ARS-SRPN-2002-BUSHLAND,"Bushland, TX", 2001-01-01, 2002-12-31, 35.192, -102.06464
ARS-SRPN-2002-BUSHLAND-IRRIGATED,"Bushland, TX", 2001-01-01, 2002-12-31, 35.192, -102.06464
ARS-SRPN-2002-CHILLICOTHE,"Chillicothe, TX", 2001-01-01, 2002-12-31, 34.25647, -99.51676
ARS-SRPN-2002-STILLWATER,"Stillwater, OK", 2001-01-01, 2002-12-31, 36.101521, -97.069061
ARS-SRPN-2002-GOODWELL,"Goodwell, OK", 2001-01-01, 2002-12-31, 36.594672, -101.630164
ARS-SRPN-2002-LAHOMA,"Lahoma, OK", 2001-01-01, 2002-12-31, 36.388985, -98.091121
ARS-SRPN-2002-HAYS,"Hays, KS", 2001-01-01, 2002-12-31, 38.878202, -99.33480299999999
ARS-SRPN-2002-COLBY,"Colby, KS", 2001-09-27, 2002-06-26, 39.40152, -100.973696
ARS-SRPN-2002-GARDEN_CITY,"Garden City, KS", 2001-09-28, 2002-07-03, 38.000771, -100.664407
ARS-SRPN-2002-FORT_COLLINS,"Fort Collins, CO", 2001-01-01, 2002-12-31, 40.594597, -105.127416
ARS-SRPN-2002-AKRON,"Akron, CO", 2001-01-01, 2002-12-31, 40.073328, -103.202379
ARS-SRPN-2002-JULESBURG,"Julesburg, CO", 2001-01-01, 2002-12-31, 40.98833, -102.26435
ARS-SRPN-2002-CRAWFORDSVILLE,"Crawfordsville, IA", 2001-01-01, 2002-12-31, 41.20951, -91.551283
ARS-SRPN-2002-BROOKINGS,"Brookings, SD", 2001-01-01, 2002-12-31, 44.355091, -96.762102
ARS-SRPN-2002-COLUMBIA,"Columbia, MO", 2001-01-01, 2002-12-31, 38.894165, -92.274145
ARS-SRPN-2002-ALTUS,"Altus, OK", 2001-01-01, 2002-12-31, 34.663039, -99.280343
ARS-SRPN-2002-FARMINGTON,"Farmington, NM", 2001-01-01, 2002-12-31, 36.740321, -108.178691
ARS-SRPN-2002-LINCOLN,"Lincoln, NE", 2001-01-01, 2002-12-31, 40.865142, -96.823133
ARS-SRPN-2002-PROSPER,"Prosper, TX", 2001-01-01, 2002-12-31, 33.254191, -96.78524
ARS-SRPN-2002-DAKOTA_LAKES,"Dakota Lakes, SD", 2001-01-01, 2002-12-31, 45.006778, -99.96554999999999
ARS-SRPN-2002-WINNER,"Winner, SD", 2001-01-01, 2002-12-31, 43.331763, -99.803286
ARS-SRPN-2002-WICHITA,"Wichita, KS", 2001-01-01, 2002-12-31, 37.651974, -97.25899699999999
ARS-SRPN-2002-WINFIELD,"Winfield, KS", 2001-01-01, 2002-12-31, 37.232126, -96.996334
ARS-SRPN-2002-SALINA,"Salina, KS", 2001-01-01, 2002-12-31, 38.823673, -97.64211299999999
ARS-SRPN-2003-CLAY_CENTER,"Clay Center, NE", 2002-01-01, 2003-12-31, 40.565856, -98.07090700000001
ARS-SRPN-2003-NORTH_PLATTE,"North Platte, NE", 2002-01-01, 2003-12-31, 41.102555, -100.74907
ARS-SRPN-2003-SIDNEY,"Sidney, NE", 2002-01-01, 2003-12-31, 41.220549, -102.995925
ARS-SRPN-2003-CLOVIS-IRRIGATED,"Clovis, NM", 2002-01-01, 2003-12-31, 34.497241, -103.294978
ARS-SRPN-2003-BUSHLAND-IRRIGATED,"Bushland, TX", 2002-01-01, 2003-12-31, 35.192, -102.06464
ARS-SRPN-2003-CHILLICOTHE,"Chillicothe, TX", 2002-01-01, 2003-12-31, 34.25647, -99.51676
ARS-SRPN-2003-STILLWATER,"Stillwater, OK", 2002-01-01, 2003-12-31, 36.101521, -97.069061
ARS-SRPN-2003-GOODWELL,"Goodwell, OK", 2002-01-01, 2003-12-31, 36.594672, -101.630164
ARS-SRPN-2003-LAHOMA,"Lahoma, OK", 2002-01-01, 2003-12-31, 36.388985, -98.091121
ARS-SRPN-2003-MANHATTAN,"Manhattan, KS", 2002-01-01, 2003-12-31, 39.209375, -96.564589
ARS-SRPN-2003-HAYS,"Hays, KS", 2002-01-01, 2003-12-31, 38.878202, -99.33480299999999
ARS-SRPN-2003-COLBY,"Colby, KS", 2002-01-01, 2003-12-31, 39.40152, -100.973696
ARS-SRPN-2003-GARDEN_CITY,"Garden City, KS", 2002-01-01, 2003-12-31, 38.000771, -100.664407
ARS-SRPN-2003-FORT_COLLINS,"Fort Collins, CO", 2002-09-25, 2003-07-16, 40.594597, -105.127416
ARS-SRPN-2003-AKRON,"Akron, CO", 2002-09-23, 2003-07-10, 40.073328, -103.202379
ARS-SRPN-2003-JULESBURG,"Julesburg, CO", 2002-09-19, 2003-07-09, 40.98833, -102.26435
ARS-SRPN-2003-BURLINGTON,"Burlington, CO", 2002-09-18, 2003-07-07, 39.30611, -102.26936
ARS-SRPN-2003-CRAWFORDSVILLE,"Crawfordsville, IA", 2002-01-01, 2003-12-31, 41.20951, -91.551283
ARS-SRPN-2003-BROOKINGS,"Brookings, SD", 2002-01-01, 2003-12-31, 44.355091, -96.762102
ARS-SRPN-2003-COLUMBIA,"Columbia, MO", 2002-01-01, 2003-12-31, 38.894165, -92.274145
ARS-SRPN-2003-ALTUS,"Altus, OK", 2002-01-01, 2003-12-31, 34.663039, -99.280343
ARS-SRPN-2003-HUTCHINSON-B,"Hutchinson, KS", 2002-01-01, 2003-12-31, 37.954312, -97.88569
ARS-SRPN-2003-FARMINGTON,"Farmington, NM", 2002-01-01, 2003-12-31, 36.740321, -108.178691
ARS-SRPN-2003-LINCOLN,"Lincoln, NE", 2002-01-01, 2003-12-31, 40.865142, -96.823133
ARS-SRPN-2003-PROSPER,"Prosper, TX", 2002-01-01, 2003-12-31, 33.254191, -96.78524
ARS-SRPN-2003-DAKOTA_LAKES,"Dakota Lakes, SD", 2002-01-01, 2003-12-31, 45.006778, -99.96554999999999
ARS-SRPN-2003-WICHITA,"Wichita, KS", 2002-01-01, 2003-12-31, 37.651974, -97.25899699999999
ARS-SRPN-2003-WINFIELD,"Winfield, KS", 2002-01-01, 2003-12-31, 37.232126, -96.996334
ARS-SRPN-2003-SALINA,"Salina, KS", 2002-01-01, 2003-12-31, 38.823673, -97.64211299999999
ARS-SRPN-2004-CLAY_CENTER,"Clay Center, NE", 2003-01-01, 2004-12-31, 40.565856, -98.07090700000001
ARS-SRPN-2004-NORTH_PLATTE,"North Platte, NE", 2003-01-01, 2004-12-31, 41.102555, -100.74907
ARS-SRPN-2004-SIDNEY,"Sidney, NE", 2003-01-01, 2004-12-31, 41.220549, -102.995925
ARS-SRPN-2004-ALLIANCE,"Alliance, NE", 2003-01-01, 2004-12-31, 42.09302, -102.8702
ARS-SRPN-2004-CLOVIS,"Clovis, NM", 2003-01-01, 2004-12-31, 34.497241, -103.294978
ARS-SRPN-2004-CLOVIS-IRRIGATED,"Clovis, NM", 2003-01-01, 2004-12-31, 34.497241, -103.294978
ARS-SRPN-2004-BUSHLAND,"Bushland, TX", 2003-01-01, 2004-12-31, 35.192, -102.06464
ARS-SRPN-2004-BUSHLAND-IRRIGATED,"Bushland, TX", 2003-01-01, 2004-12-31, 35.192, -102.06464
ARS-SRPN-2004-CHILLICOTHE,"Chillicothe, TX", 2003-01-01, 2004-12-31, 34.25647, -99.51676
ARS-SRPN-2004-STILLWATER,"Stillwater, OK", 2003-01-01, 2004-12-31, 36.101521, -97.069061
ARS-SRPN-2004-GOODWELL,"Goodwell, OK", 2003-01-01, 2004-12-31, 36.594672, -101.630164
ARS-SRPN-2004-LAHOMA,"Lahoma, OK", 2003-01-01, 2004-12-31, 36.388985, -98.091121
ARS-SRPN-2004-HAYS,"Hays, KS", 2003-01-01, 2004-12-31, 38.878202, -99.33480299999999
ARS-SRPN-2004-COLBY,"Colby, KS", 2003-01-01, 2004-12-31, 39.40152, -100.973696
ARS-SRPN-2004-GARDEN_CITY,"Garden City, KS", 2003-01-01, 2004-12-31, 38.000771, -100.664407
ARS-SRPN-2004-FORT_COLLINS,"Fort Collins, CO", 2003-01-01, 2004-12-31, 40.594597, -105.127416
ARS-SRPN-2004-AKRON,"Akron, CO", 2003-01-01, 2004-12-31, 40.073328, -103.202379
ARS-SRPN-2004-JULESBURG,"Julesburg, CO", 2003-01-01, 2004-12-31, 40.98833, -102.26435
ARS-SRPN-2004-CRAWFORDSVILLE,"Crawfordsville, IA", 2003-01-01, 2004-12-31, 41.20951, -91.551283
ARS-SRPN-2004-BROOKINGS,"Brookings, SD", 2003-01-01, 2004-12-31, 44.355091, -96.762102
ARS-SRPN-2004-COLUMBIA,"Columbia, MO", 2003-01-01, 2004-12-31, 38.894165, -92.274145
ARS-SRPN-2004-ALTUS,"Altus, OK", 2003-01-01, 2004-12-31, 34.663039, -99.280343
ARS-SRPN-2004-HUTCHINSON-B,"Hutchinson, KS", 2003-01-01, 2004-12-31, 37.954312, -97.88569
ARS-SRPN-2004-FARMINGTON,"Farmington, NM", 2003-01-01, 2004-12-31, 36.740321, -108.178691
ARS-SRPN-2004-LINCOLN,"Lincoln, NE", 2003-01-01, 2004-12-31, 40.865142, -96.823133
ARS-SRPN-2004-PROSPER,"Prosper, TX", 2003-01-01, 2004-12-31, 33.254191, -96.78524
ARS-SRPN-2004-DAKOTA_LAKES,"Dakota Lakes, SD", 2003-01-01, 2004-12-31, 45.006778, -99.96554999999999
ARS-SRPN-2004-WINNER,"Winner, SD", 2003-01-01, 2004-12-31, 43.331763, -99.803286
ARS-SRPN-2004-WICHITA,"Wichita, KS", 2003-01-01, 2004-12-31, 37.651974, -97.25899699999999
ARS-SRPN-2004-SALINA,"Salina, KS", 2003-01-01, 2004-12-31, 38.823673, -97.64211299999999
ARS-SRPN-2005-CLAY_CENTER,"Clay Center, NE", 2004-01-01, 2005-12-31, 40.565856, -98.07090700000001
ARS-SRPN-2005-NORTH_PLATTE,"North Platte, NE", 2004-01-01, 2005-12-31, 41.102555, -100.74907
ARS-SRPN-2005-SIDNEY,"Sidney, NE", 2004-01-01, 2005-12-31, 41.220549, -102.995925
ARS-SRPN-2005-ALLIANCE,"Alliance, NE", 2004-01-01, 2005-12-31, 42.09302, -102.8702
ARS-SRPN-2005-CLOVIS,"Clovis, NM", 2004-10-04, 2005-06-14, 34.497241, -103.294978
ARS-SRPN-2005-CLOVIS-IRRIGATED,"Clovis, NM", 2004-10-19, 2005-06-23, 34.497241, -103.294978
ARS-SRPN-2005-CHILLICOTHE,"Chillicothe, TX", 2004-01-01, 2005-12-31, 34.25647, -99.51676
ARS-SRPN-2005-STILLWATER,"Stillwater, OK", 2004-01-01, 2005-12-31, 36.101521, -97.069061
ARS-SRPN-2005-GOODWELL,"Goodwell, OK", 2004-01-01, 2005-12-31, 36.594672, -101.630164
ARS-SRPN-2005-LAHOMA,"Lahoma, OK", 2004-01-01, 2005-12-31, 36.388985, -98.091121
ARS-SRPN-2005-HAYS,"Hays, KS", 2004-01-01, 2005-12-31, 38.878202, -99.33480299999999
ARS-SRPN-2005-COLBY,"Colby, KS", 2004-09-21, 2005-06-27, 39.40152, -100.973696
ARS-SRPN-2005-GARDEN_CITY,"Garden City, KS", 2004-01-01, 2005-12-31, 38.000771, -100.664407
ARS-SRPN-2005-FORT_COLLINS,"Fort Collins, CO", 2004-09-17, 2005-07-20, 40.594597, -105.127416
ARS-SRPN-2005-WALSH,"Walsh, CO", 2004-09-29, 2005-06-28, 37.368042, -102.265146
ARS-SRPN-2005-AKRON,"Akron, CO", 2004-09-27, 2005-07-14, 40.073328, -103.202379
ARS-SRPN-2005-JULESBURG,"Julesburg, CO", 2004-09-15, 2005-07-11, 40.98833, -102.26435
ARS-SRPN-2005-BURLINGTON,"Burlington, CO", 2004-09-13, 2005-06-29, 39.30611, -102.26936
ARS-SRPN-2005-CRAWFORDSVILLE,"Crawfordsville, IA", 2004-01-01, 2005-12-31, 41.20951, -91.551283
ARS-SRPN-2005-BROOKINGS,"Brookings, SD", 2004-01-01, 2005-12-31, 44.355091, -96.762102
ARS-SRPN-2005-ARCHER,"Archer, WY", 2004-01-01, 2005-12-31, 41.092356, -104.936269
ARS-SRPN-2005-COLUMBIA,"Columbia, MO", 2004-01-01, 2005-12-31, 38.894165, -92.274145
ARS-SRPN-2005-HUTCHINSON-B,"Hutchinson, KS", 2004-01-01, 2005-12-31, 37.954312, -97.88569
ARS-SRPN-2005-FARMINGTON,"Farmington, NM", 2004-10-06, 2005-07-19, 36.740321, -108.178691
ARS-SRPN-2005-LINCOLN,"Lincoln, NE", 2004-01-01, 2005-12-31, 40.865142, -96.823133
ARS-SRPN-2005-PROSPER,"Prosper, TX", 2004-01-01, 2005-12-31, 33.254191, -96.78524
ARS-SRPN-2005-DAKOTA_LAKES,"Dakota Lakes, SD", 2004-01-01, 2005-12-31, 45.006778, -99.96554999999999
ARS-SRPN-2005-WINNER,"Winner, SD", 2004-01-01, 2005-12-31, 43.331763, -99.803286
ARS-SRPN-2005-WICHITA,"Wichita, KS", 2004-01-01, 2005-12-31, 37.651974, -97.25899699999999
ARS-SRPN-2005-WINFIELD,"Winfield, KS", 2004-01-01, 2005-12-31, 37.232126, -96.996334
ARS-SRPN-2005-SALINA,"Salina, KS", 2004-01-01, 2005-12-31, 38.823673, -97.64211299999999
ARS-SRPN-2005-FLORA,"Flora, IL", 2004-01-01, 2005-12-31, 38.710797, -88.493686
ARS-SRPN-2005-FORT_COBB,"Fort Cobb, OK", 2004-01-01, 2005-12-31, 35.100632, -98.44173000000001
ARS-SRPN-2006-CLAY_CENTER,"Clay Center, NE", 2005-01-01, 2006-12-31, 40.565856, -98.07090700000001
ARS-SRPN-2006-NORTH_PLATTE,"North Platte, NE", 2005-01-01, 2006-12-31, 41.102555, -100.74907
ARS-SRPN-2006-ALLIANCE,"Alliance, NE", 2005-01-01, 2006-12-31, 42.09302, -102.8702
ARS-SRPN-2006-CLOVIS,"Clovis, NM", 2005-01-01, 2006-12-31, 34.497241, -103.294978
ARS-SRPN-2006-CLOVIS-IRRIGATED,"Clovis, NM", 2005-01-01, 2006-12-31, 34.497241, -103.294978
ARS-SRPN-2006-BUSHLAND,"Bushland, TX", 2005-01-01, 2006-12-31, 35.192, -102.06464
ARS-SRPN-2006-BUSHLAND-IRRIGATED,"Bushland, TX", 2005-01-01, 2006-12-31, 35.192, -102.06464
ARS-SRPN-2006-CHILLICOTHE,"Chillicothe, TX", 2005-01-01, 2006-12-31, 34.25647, -99.51676
ARS-SRPN-2006-STILLWATER,"Stillwater, OK", 2005-01-01, 2006-12-31, 36.101521, -97.069061
ARS-SRPN-2006-LAHOMA,"Lahoma, OK", 2005-01-01, 2006-12-31, 36.388985, -98.091121
ARS-SRPN-2006-MANHATTAN,"Manhattan, KS", 2005-01-01, 2006-12-31, 39.209375, -96.564589
ARS-SRPN-2006-HAYS,"Hays, KS", 2005-01-01, 2006-12-31, 38.878202, -99.33480299999999
ARS-SRPN-2006-GARDEN_CITY,"Garden City, KS", 2005-01-01, 2006-12-31, 38.000771, -100.664407
ARS-SRPN-2006-FORT_COLLINS,"Fort Collins, CO", 2005-01-01, 2006-12-31, 40.594597, -105.127416
ARS-SRPN-2006-AKRON,"Akron, CO", 2005-01-01, 2006-12-31, 40.073328, -103.202379
ARS-SRPN-2006-BURLINGTON,"Burlington, CO", 2005-01-01, 2006-12-31, 39.30611, -102.26936
ARS-SRPN-2006-CRAWFORDSVILLE,"Crawfordsville, IA", 2005-01-01, 2006-12-31, 41.20951, -91.551283
ARS-SRPN-2006-BROOKINGS,"Brookings, SD", 2005-01-01, 2006-12-31, 44.355091, -96.762102
ARS-SRPN-2006-COLUMBIA,"Columbia, MO", 2005-01-01, 2006-12-31, 38.894165, -92.274145
ARS-SRPN-2006-HUTCHINSON-B,"Hutchinson, KS", 2005-01-01, 2006-12-31, 37.954312, -97.88569
ARS-SRPN-2006-FARMINGTON,"Farmington, NM", 2005-01-01, 2006-12-31, 36.740321, -108.178691
ARS-SRPN-2006-LINCOLN,"Lincoln, NE", 2005-01-01, 2006-12-31, 40.865142, -96.823133
ARS-SRPN-2006-DAKOTA_LAKES,"Dakota Lakes, SD", 2005-01-01, 2006-12-31, 45.006778, -99.96554999999999
ARS-SRPN-2006-WINNER,"Winner, SD", 2005-01-01, 2006-12-31, 43.331763, -99.803286
ARS-SRPN-2006-WICHITA,"Wichita, KS", 2005-01-01, 2006-12-31, 37.651974, -97.25899699999999
ARS-SRPN-2006-WINFIELD,"Winfield, KS", 2005-01-01, 2006-12-31, 37.232126, -96.996334
ARS-SRPN-2006-SALINA,"Salina, KS", 2005-01-01, 2006-12-31, 38.823673, -97.64211299999999
ARS-SRPN-2006-FORT_COBB,"Fort Cobb, OK", 2005-01-01, 2006-12-31, 35.100632, -98.44173000000001
ARS-SRPN-2007-CLAY_CENTER,"Clay Center, NE", 2006-01-01, 2007-12-31, 40.565856, -98.07090700000001
ARS-SRPN-2007-NORTH_PLATTE,"North Platte, NE", 2006-01-01, 2007-12-31, 41.102555, -100.74907
ARS-SRPN-2007-SIDNEY,"Sidney, NE", 2006-01-01, 2007-12-31, 41.220549, -102.995925
ARS-SRPN-2007-ALLIANCE,"Alliance, NE", 2006-01-01, 2007-12-31, 42.09302, -102.8702
ARS-SRPN-2007-CLOVIS,"Clovis, NM", 2006-01-01, 2007-12-31, 34.497241, -103.294978
ARS-SRPN-2007-CLOVIS-IRRIGATED,"Clovis, NM", 2006-01-01, 2007-12-31, 34.497241, -103.294978
ARS-SRPN-2007-BUSHLAND,"Bushland, TX", 2006-01-01, 2007-12-31, 35.192, -102.06464
ARS-SRPN-2007-BUSHLAND-IRRIGATED,"Bushland, TX", 2006-01-01, 2007-12-31, 35.192, -102.06464
ARS-SRPN-2007-CHILLICOTHE,"Chillicothe, TX", 2006-01-01, 2007-12-31, 34.25647, -99.51676
ARS-SRPN-2007-GOODWELL,"Goodwell, OK", 2006-01-01, 2007-12-31, 36.594672, -101.630164
ARS-SRPN-2007-COLBY,"Colby, KS", 2006-01-01, 2007-12-31, 39.40152, -100.973696
ARS-SRPN-2007-GARDEN_CITY,"Garden City, KS", 2006-01-01, 2007-12-31, 38.000771, -100.664407
ARS-SRPN-2007-FORT_COLLINS,"Fort Collins, CO", 2006-01-01, 2007-12-31, 40.594597, -105.127416
ARS-SRPN-2007-WALSH,"Walsh, CO", 2006-01-01, 2007-12-31, 37.368042, -102.265146
ARS-SRPN-2007-AKRON,"Akron, CO", 2006-01-01, 2007-12-31, 40.073328, -103.202379
ARS-SRPN-2007-JULESBURG,"Julesburg, CO", 2006-01-01, 2007-12-31, 40.98833, -102.26435
ARS-SRPN-2007-BURLINGTON,"Burlington, CO", 2006-01-01, 2007-12-31, 39.30611, -102.26936
ARS-SRPN-2007-CRAWFORDSVILLE,"Crawfordsville, IA", 2006-01-01, 2007-12-31, 41.20951, -91.551283
ARS-SRPN-2007-BROOKINGS,"Brookings, SD", 2006-01-01, 2007-12-31, 44.355091, -96.762102
ARS-SRPN-2007-ARCHER,"Archer, WY", 2006-01-01, 2007-12-31, 41.092356, -104.936269
ARS-SRPN-2007-COLUMBIA,"Columbia, MO", 2006-01-01, 2007-12-31, 38.894165, -92.274145
ARS-SRPN-2007-FARMINGTON,"Farmington, NM", 2006-01-01, 2007-12-31, 36.740321, -108.178691
ARS-SRPN-2007-LINCOLN,"Lincoln, NE", 2006-01-01, 2007-12-31, 40.865142, -96.823133
ARS-SRPN-2007-PROSPER,"Prosper, TX", 2006-01-01, 2007-12-31, 33.254191, -96.78524
ARS-SRPN-2007-DAKOTA_LAKES,"Dakota Lakes, SD", 2006-01-01, 2007-12-31, 45.006778, -99.96554999999999
ARS-SRPN-2007-WINNER,"Winner, SD", 2006-01-01, 2007-12-31, 43.331763, -99.803286
ARS-SRPN-2007-FORT_COBB,"Fort Cobb, OK", 2006-01-01, 2007-12-31, 35.100632, -98.44173000000001
ARS-SRPN-2008-CLAY_CENTER,"Clay Center, NE", 2007-01-01, 2008-12-31, 40.565856, -98.07090700000001
ARS-SRPN-2008-NORTH_PLATTE,"North Platte, NE", 2007-01-01, 2008-12-31, 41.102555, -100.74907
ARS-SRPN-2008-SIDNEY,"Sidney, NE", 2007-01-01, 2008-12-31, 41.220549, -102.995925
ARS-SRPN-2008-ALLIANCE,"Alliance, NE", 2007-01-01, 2008-12-31, 42.09302, -102.8702
ARS-SRPN-2008-CLOVIS,"Clovis, NM", 2007-01-01, 2008-12-31, 34.497241, -103.294978
ARS-SRPN-2008-CLOVIS-IRRIGATED,"Clovis, NM", 2007-01-01, 2008-12-31, 34.497241, -103.294978
ARS-SRPN-2008-BUSHLAND,"Bushland, TX", 2007-01-01, 2008-12-31, 35.192, -102.06464
ARS-SRPN-2008-BUSHLAND-IRRIGATED,"Bushland, TX", 2007-01-01, 2008-12-31, 35.192, -102.06464
ARS-SRPN-2008-CHILLICOTHE,"Chillicothe, TX", 2007-01-01, 2008-12-31, 34.25647, -99.51676
ARS-SRPN-2008-STILLWATER,"Stillwater, OK", 2007-01-01, 2008-12-31, 36.101521, -97.069061
ARS-SRPN-2008-GOODWELL,"Goodwell, OK", 2007-01-01, 2008-12-31, 36.594672, -101.630164
ARS-SRPN-2008-LAHOMA,"Lahoma, OK", 2007-01-01, 2008-12-31, 36.388985, -98.091121
ARS-SRPN-2008-HAYS,"Hays, KS", 2007-01-01, 2008-12-31, 38.878202, -99.33480299999999
ARS-SRPN-2008-COLBY,"Colby, KS", 2007-01-01, 2008-12-31, 39.40152, -100.973696
ARS-SRPN-2008-FORT_COLLINS,"Fort Collins, CO", 2007-01-01, 2008-12-31, 40.594597, -105.127416
ARS-SRPN-2008-AKRON,"Akron, CO", 2007-01-01, 2008-12-31, 40.073328, -103.202379
ARS-SRPN-2008-JULESBURG,"Julesburg, CO", 2007-01-01, 2008-12-31, 40.98833, -102.26435
ARS-SRPN-2008-BURLINGTON,"Burlington, CO", 2007-01-01, 2008-12-31, 39.30611, -102.26936
ARS-SRPN-2008-CRAWFORDSVILLE,"Crawfordsville, IA", 2007-01-01, 2008-12-31, 41.20951, -91.551283
ARS-SRPN-2008-BROOKINGS,"Brookings, SD", 2007-01-01, 2008-12-31, 44.355091, -96.762102
ARS-SRPN-2008-ARCHER,"Archer, WY", 2007-01-01, 2008-12-31, 41.092356, -104.936269
ARS-SRPN-2008-COLUMBIA,"Columbia, MO", 2007-01-01, 2008-12-31, 38.894165, -92.274145
